"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"METTL23" 0.275514498240227 -1.09258060403413 2.99474467898509 -0.364832638889403 0.715236339609548 NA
"ENSG00000267168" 0 NA NA NA NA NA
"SRSF2" 3.98433943527052 0.601949045211724 0.432218594329961 1.39269585600519 0.163711782277496 0.345065772201342
"MFSD11" 1.12664055305342 -0.386005460423594 1.0583100393228 -0.364737596811039 0.715307290948814 NA
"MGAT5B" 0.0445548483432076 -0.947952473989526 3.00299551112192 -0.315668961368301 0.752253788173384 NA
"SEC14L1" 1.62464073494618 0.163691600573342 0.834713501697658 0.196105130970594 0.844527880303612 NA
"SEPTIN9" 1.09961865239452 1.4353768727404 1.26000232262646 1.13918589431516 0.254625627637071 NA
"TNRC6C" 1.49647086014087 0.630171520726958 0.816312306994595 0.77197356370511 0.440130085228409 NA
"TMC6" 0.520298136995965 1.45303646563104 2.49936380261129 0.581362530782005 0.560996144943894 NA
"TMC8" 0.128706496510092 -0.973953606158111 3.00094877497962 -0.324548560867963 0.745522763788304 NA
"C17orf99" 0 NA NA NA NA NA
"SYNGR2" 0.589394415492894 1.08720294502253 2.19258556251951 0.49585428436974 0.619997222090794 NA
"TK1" 0.0891515485940922 -0.0728787368065152 2.99952293055059 -0.024296776018691 0.980615884737698 NA
"AFMID" 0.40354487201323 -0.223396976565451 2.9026588533933 -0.0769628770891533 0.938653077130855 NA
"BIRC5" 0.266668643464869 0.551594889022542 2.98814345201012 0.184594514246458 0.853547088996877 NA
"TMEM235" 0 NA NA NA NA NA
"SOCS3" 2.81379966557512 -1.30518027819766 0.55460263188798 -2.35336113309553 0.0186045555454157 0.079001560209615
"PGS1" 0.310123415148219 0.221892501999354 2.9351766438683 0.0755976654634726 0.939739193841392 NA
"DNAH17" 0.0732700919578698 -0.932930625919249 3.00241403132522 -0.310726840530874 0.75600829081934 NA
"CYTH1" 1.22240115873672 0.635225196163359 1.10135922451378 0.57676476668527 0.564098373761737 NA
"USP36" 1.5736760843651 -0.65150389996458 0.859924660428532 -0.757629045828169 0.448673086734725 NA
"TIMP2" 13.3783062967024 -0.960547763280155 0.30341717536297 -3.16576595287026 0.00154675192654829 0.0116426055866542
"CEP295NL" 0.0615729742663421 -0.256440480493198 3.00194595808181 -0.0854247491707209 0.931923718081478 NA
"LGALS3BP" 3.25878645530048 -0.47615084620587 0.510826686946831 -0.93211818875749 0.351275449091893 0.563048368469758
"CANT1" 2.01203168706882 2.1774603012114 0.775829455801131 2.80662236388399 0.00500638942076546 0.0293667402795882
"C1QTNF1" 0.456405268712503 -2.15809135578182 2.82062422300627 -0.765111260897311 0.444205294890108 NA
"ENGASE" 0.266646096714521 -1.18683946135063 2.9958013644689 -0.396167608248967 0.691981385410242 NA
"RBFOX3" 0 NA NA NA NA NA
"ENPP7" 0 NA NA NA NA NA
"CBX2" 0.0872185319162866 -0.672191778066528 3.0007833040273 -0.224005437901628 0.822753071916917 NA
"CBX8" 0.0614139926949724 -0.243900867391665 3.00256722719246 -0.0812307765111135 0.935258424266525 NA
"CBX4" 0.900504827586464 1.32254223728717 1.31771421010809 1.0036639410443 0.315540623244756 NA
"TBC1D16" 6.60086460408323 0.607759817236703 0.384078302101018 1.58238519049913 0.113561663441195 0.275212250918635
"CCDC40" 0.193530321177696 0.278314210059412 2.99796910065064 0.0928342490251184 0.926035241700828 NA
"GAA" 0.565709709101506 1.47405089133097 2.68721875904114 0.548541456244129 0.583320171824668 NA
"EIF4A3" 1.22848934984306 0.940754409669849 1.08999285373229 0.863083098617178 0.388091779831426 NA
"CARD14" 0.0398537796851429 -0.472591655941742 3.00311280205735 -0.157367267595803 0.874955408680798 NA
"SGSH" 0.245875278499653 -0.632782769255314 2.99320320437289 -0.21140655212812 0.832570044424835 NA
"SLC26A11" 0.269268399714518 -0.155767309096835 2.99110061595569 -0.0520769205375144 0.958467402749973 NA
"RNF213" 17.2990999504351 1.72034111923295 0.288708998586217 5.95873744031988 2.54194116301278e-09 1.10414661596724e-07
"ENDOV" 0.118599453407541 -0.44379247309215 3.00205856884033 -0.147829385375244 0.882477417946753 NA
"NPTX1" 0 NA NA NA NA NA
"RPTOR" 0.80170196716911 -0.382627122994562 1.4199891054631 -0.269457787755194 0.787577421729033 NA
"ENSG00000289764" 0 NA NA NA NA NA
"CHMP6" 0.149168360231345 -0.927051924613279 3.0013979146489 -0.308873381995977 0.757417845514678 NA
"BAIAP2" 0.269911959208553 0.699163685694063 2.94330320558905 0.237543887550021 0.812234875978185 NA
"AATK" 0.359109755806905 0.0713043013768377 2.64613042218256 0.0269466314959733 0.978502300450198 NA
"PVALEF" 0 NA NA NA NA NA
"CEP131" 0.152601849912497 -0.920144166643395 2.99588394751671 -0.307136118342002 0.758739766979309 NA
"TEPSIN" 0.0696810021444089 -0.710730605960221 2.99818476546383 -0.237053637970263 0.812615178822628 NA
"NDUFAF8" 0.187131225864684 -0.635256057714513 2.99236959307487 -0.212291977296074 0.831879253985568 NA
"SLC38A10" 1.28319001261867 -0.635995189471965 1.16103703444453 -0.547782000576961 0.583841599166587 NA
"BAHCC1" 0.549547413518439 -0.65652586655567 2.72435481995423 -0.240983979673654 0.80956753305067 NA
"ACTG1" 19.2993625177043 1.30686848881785 0.2789893770264 4.6842948027164 2.80925437784643e-06 5.60503972785388e-05
"FSCN2" 0.063891003132676 -0.402165113184012 2.99996487050121 -0.134056607508481 0.893357812035635 NA
"FAAP100" 0.396588527194983 -0.362609374133769 2.89863145702015 -0.125096749797416 0.900446956371005 NA
"NPLOC4" 2.16365733928968 -0.295167977439566 0.661480854755833 -0.446223009052196 0.655436163971361 0.801030783574228
"TSPAN10" 0 NA NA NA NA NA
"PDE6G" 0 NA NA NA NA NA
"OXLD1" 0.0953873412024472 -0.799981425229424 3.00035579874823 -0.266628853005761 0.789754938113651 NA
"CCDC137" 0.146532578863327 -0.696234678663741 3.00119487078379 -0.231985828524994 0.816549020779915 NA
"ARL16" 0.050826130640853 -0.259550038297814 3.00176214732482 -0.0864658908865 0.931096069623038 NA
"HGS" 0.389447854295156 0.104561405009488 2.98324793188577 0.0350495189796019 0.972040254672155 NA
"MRPL12" 0 NA NA NA NA NA
"ENSG00000262660" 0 NA NA NA NA NA
"SLC25A10" 0.0398537796851429 -0.472591655941742 3.00311280205735 -0.157367267595803 0.874955408680798 NA
"GCGR" 0 NA NA NA NA NA
"MCRIP1" 0.350328554228636 -1.39434997826027 2.9945237572423 -0.465633299748588 0.641478003112379 NA
"PPP1R27" 0 NA NA NA NA NA
"P4HB" 5.97094297780765 0.391157178255263 0.364132996493268 1.07421514123204 0.282726267704973 0.492007301736505
"ARHGDIA" 1.29354254724342 -0.493071589395549 0.986632083136883 -0.499752235735011 0.617249546670603 NA
"ALYREF" 0.836635824331823 0.252377138321812 1.42783177146998 0.176755513754946 0.859700433638099 NA
"ANAPC11" 0.315047205944999 -0.543808023134648 2.98991823648866 -0.181880566665024 0.855676455671683 NA
"NPB" 0 NA NA NA NA NA
"PCYT2" 0.535528601844653 -2.00173346244126 2.74391447314545 -0.729517440150604 0.465685203584181 NA
"SIRT7" 0.345261045064054 0.274270737674573 2.92979264590432 0.0936143853245 0.925415481963326 NA
"MAFG" 0.66729648149207 -0.0454127821442045 1.70417078226064 -0.0266480229663151 0.978740470055088 NA
"PYCR1" 0.183282678759322 0.384971401719903 2.99801969296682 0.12840856336702 0.897825654674067 NA
"MYADML2" 0 NA NA NA NA NA
"NOTUM" 0.042228230500034 -0.935755345155815 3.00241193426188 -0.311667874243866 0.755292945291186 NA
"ASPSCR1" 0.11030241807717 -0.540400672041176 2.99913822975854 -0.180185316795046 0.85700708527267 NA
"CENPX" 0.228559398102 -0.023213375474892 2.99347440579373 -0.00775465974586708 0.993812738726121 NA
"LRRC45" 0.107630212196724 -0.504375191399193 3.00158405585033 -0.168036337485244 0.866554692325091 NA
"RAC3" 0.0546589569704892 -0.267601044933418 3.00139700473477 -0.0891588298753121 0.928955684021784 NA
"DCXR" 0.614238675532141 -0.626530679319118 1.89476955478624 -0.330663260730829 0.740898856291819 NA
"RFNG" 0.239269175896698 -0.724391421144764 2.99214997630848 -0.242097296886993 0.808704772684722 NA
"GPS1" 0.332990969800102 0.00706230642148278 2.99155787858266 0.00236074537352049 0.99811639946407 NA
"DUS1L" 0.473110664461154 -0.51975109710643 2.55088011339603 -0.203753635608722 0.838546026115862 NA
"FASN" 24.5931520613051 -0.849610497491679 0.309496372126497 -2.74513879324061 0.0060485310912864 0.0340142298627747
"CCDC57" 0.265764680245861 0.772102258463981 2.99099373117896 0.258142386062321 0.796297020463226 NA
"SLC16A3" 0.315879726815883 0.308473755132869 2.99037703226396 0.103155472304885 0.917839579266708 NA
"CSNK1D" 2.14179494653555 1.71137568835215 0.716700341727237 2.38785387520223 0.0169470784960962 0.0739024545795334
"CD7" 0 NA NA NA NA NA
"SECTM1" 0.102114190889939 -0.478638106854178 3.00231244286659 -0.159423149976082 0.873335501110086 NA
"TEX19" 0 NA NA NA NA NA
"UTS2R" 0 NA NA NA NA NA
"OGFOD3" 0.223548517697582 0.478222281615519 2.99583609766046 0.159628987042708 0.873173343416415 NA
"HEXD" 0.242447852101299 -0.421646528217373 2.99461938081307 -0.140801375600158 0.888026856321284 NA
"CYBC1" 0.502442595799717 0.486903789637604 2.52139053711163 0.193109231779451 0.846873422824413 NA
"NARF" 0.31938325013322 -0.933326632442611 2.98883020674384 -0.312271547020871 0.754834161812541 NA
"FOXK2" 1.04923195702727 -0.919526796437435 1.24803039260979 -0.736782374758186 0.46125470319284 NA
"WDR45B" 1.15556712315607 1.01976702247873 1.15798620395467 0.880638317620794 0.378513612186396 NA
"RAB40B" 0.293038648036831 0.154751978412443 2.98989030736117 0.0517584133543095 0.958721192444324 NA
"FN3KRP" 0.302306371727583 -0.0125989640322073 2.98635435388079 -0.00421884429616829 0.996633859257118 NA
"FN3K" 0.143895768489664 -0.223994068492977 2.99902959026799 -0.0746888490930032 0.940462280026324 NA
"TBCD" 0.667596417855967 -0.330569267521297 1.94124840568269 -0.170286948622139 0.864784474848205 NA
"ZNF750" 0.0758576149113381 -0.0622274183632025 2.99955857658782 -0.0207455253079237 0.983448652878935 NA
"B3GNTL1" 0.0657535062840565 -0.722454887233348 3.00224212414255 -0.240638448652666 0.809835347944497 NA
"METRNL" 0 NA NA NA NA NA
"TUBB8B" 0 NA NA NA NA NA
"USP14" 3.21299562975076 0.348477701570932 0.484465809036214 0.719302982937405 0.471954258390583 0.669329481349449
"THOC1" 0.79246882724145 -0.0990976729469055 1.65695904359388 -0.0598069537868397 0.952309387172181 NA
"COLEC12" 1.34703252844007 -0.547144616319059 1.10544471168963 -0.494954302583592 0.620632377965278 NA
"CETN1" 0 NA NA NA NA NA
"CLUL1" 0.0479117574982927 -0.475176324378794 3.00299747696153 -0.158234007195898 0.874272407436073 NA
"TYMS" 0.0985617541720003 -0.483739761751187 2.99766714108693 -0.161372073343602 0.871800360626454 NA
"ENOSF1" 0.692970226470099 0.308884814889319 1.67034663421677 0.184922583469722 0.853289757425336 NA
"YES1" 1.82039788307284 -0.376313298408608 0.828690992418776 -0.454105694222919 0.64975275505081 0.797855971429316
"ADCYAP1" 0.0479117574982927 -0.475176324378794 3.00299747696153 -0.158234007195898 0.874272407436073 NA
"METTL4" 0.544855556311773 -0.640597642306877 2.30728805099522 -0.277640948225153 0.781287995297968 NA
"NDC80" 0.0798393387990695 -0.286798845682661 3.00118811655471 -0.0955617690542834 0.923868630063419 NA
"SMCHD1" 4.12464516347027 -0.461941826411146 0.411301791558933 -1.12312135733782 0.26138595665718 0.470744075263634
"EMILIN2" 0.893020552388843 -0.530312290680582 1.35206972323502 -0.392222591459067 0.694893753193527 NA
"LPIN2" 1.59869667609871 0.388845470877654 0.873043927212614 0.4453904995584 0.656037576690094 NA
"MYOM1" 1.16947260497347 -2.42742135496226 1.29130370246994 -1.87982219079773 0.0601323150793167 NA
"MYL12A" 1.91382832500697 0.308061902290317 0.7651311123779 0.402626291503049 0.687223165208605 0.82321339924026
"MYL12B" 2.12211729065233 0.516968949549726 0.659982900956883 0.783306580822311 0.433447099686249 0.635446100345266
"TGIF1" 1.22952399292716 0.568632278117234 1.05662408045072 0.538159491760473 0.590466943421692 NA
"DLGAP1" 0.614815667205862 0.426546259957523 2.98878111137818 0.142715790839843 0.886514645095046 NA
"AKAIN1" 0 NA NA NA NA NA
"ZBTB14" 0.46311216560231 0.00930454539916548 2.35272715631176 0.00395479151681646 0.996844541132967 NA
"EPB41L3" 1.97430796865236 -0.913295957597635 0.772490122278861 -1.18227525667693 0.23709650010119 0.443300452371481
"TMEM200C" 0.0553018068217627 -0.265645108368656 3.00148132579165 -0.088504668040402 0.929475574340972 NA
"L3MBTL4" 0.458737803727951 -1.00545841575388 2.16994228543448 -0.463357215766945 0.643108340484565 NA
"ARHGAP28" 0.771469433645531 -1.1798251107958 1.94160004061269 -0.607656101214076 0.543415584030585 NA
"LAMA1" 0.146893549621224 -0.448750180975404 2.99655625727222 -0.149755299900127 0.880957677064077 NA
"LRRC30" 0 NA NA NA NA NA
"PTPRM" 1.85355594470343 -1.79284588894688 0.821012208329594 -2.18370186308745 0.0289841627908646 0.110079356205722
"RAB12" 0.776854352106127 -0.29671304048506 1.47776573220427 -0.200784897104411 0.840866772807313 NA
"MTCL1" 0.465549267939577 1.56008883717264 2.80266659999892 0.556644460376855 0.577770370489303 NA
"NDUFV2" 0.0621435953256076 -0.711053417694906 3.00257774902448 -0.23681432326804 0.812800839226816 NA
"ANKRD12" 5.08425702919393 0.538518522664068 0.383819250948829 1.40305240378853 0.160601212787152 0.340914838095771
"TWSG1" 1.21249866132923 0.121572525309537 1.12770389689832 0.107805360648229 0.914150090493967 NA
"RALBP1" 1.07596940235334 0.797582275575895 1.31820871766446 0.60505006899743 0.545145729130242 NA
"PPP4R1" 2.63231006833407 0.309727021367185 0.543246081446882 0.570141289454419 0.568581872573287 0.741064427206257
"RAB31" 2.10587165488071 1.48405363210332 0.77869812600006 1.90581379683865 0.0566743682652468 0.176947947220433
"TXNDC2" 0 NA NA NA NA NA
"VAPA" 2.08732913072239 -0.579279282050749 0.647262102070356 -0.894968638203667 0.370803853098781 0.577632372709334
"APCDD1" 0.317040593487227 -1.1650794579798 2.99058243278577 -0.38958279337397 0.696845077698292 NA
"NAPG" 0.934303687770631 0.593620202099299 1.29254803599969 0.45926355196554 0.646044918099101 NA
"PIEZO2" 1.23079594296462 1.63094400974576 1.45510008627085 1.12084661744853 0.262353157005708 NA
"SLC35G4" 0 NA NA NA NA NA
"GNAL" 0.326130573372031 -0.661628128253186 2.99279347156732 -0.221073767548248 0.825034995391826 NA
"CHMP1B" 0.374858277413667 0.716829460728967 2.98460029846291 0.240176033319483 0.810193792608904 NA
"MPPE1" 0.456330729242655 0.130404519274074 2.58182650075585 0.0505086299315222 0.959717072493164 NA
"IMPA2" 0.278596526425087 -1.19792699194423 2.99434121853963 -0.400063621516213 0.689109657566232 NA
"ANKRD62" 0 NA NA NA NA NA
"CIDEA" 1.04867425468989 -3.3515672187912 1.72087504326007 -1.94759476111752 0.0514634711198528 NA
"TUBB6" 1.41357360581487 -1.95760904795792 1.07696681069443 -1.81770601333169 0.0691090781737642 NA
"AFG3L2" 1.4020588857904 0.48027389352304 0.942997969088732 0.509305331788947 0.610538221240855 NA
"PRELID3A" 0.0341031488809138 -0.476782149780015 2.83047276234184 -0.168446118303411 0.866232329237307 NA
"SPIRE1" 0.987404067169368 -0.150603798729567 1.21614178572967 -0.123837368715364 0.901444043574887 NA
"PSMG2" 0.704594630853757 0.246123483130407 1.9202102812344 0.128175276184954 0.89801026540894 NA
"CEP76" 0.558714332367229 0.541324912563988 2.07408053853635 0.260995126518083 0.794096265520703 NA
"PTPN2" 0.91432250102481 -0.215676011918032 1.1810650911673 -0.182611452604081 0.855102897573933 NA
"SEH1L" 1.18259410397529 -0.477576805178657 1.17977316279448 -0.404803923533436 0.685621644533549 NA
"CEP192" 1.51461125050305 0.212147725969128 0.829003739773835 0.255906838281581 0.798022774223177 NA
"LDLRAD4" 3.92095356249489 1.15802823027378 0.450724365064482 2.56926032855604 0.0101915863113449 0.0505759640970146
"FAM210A" 0.421612182366759 -0.434960730187596 2.62777399331399 -0.165524406320442 0.868531241318118 NA
"RNMT" 1.55134188073761 0.751994707037384 0.891126475608017 0.843869784616484 0.39874217427173 NA
"MC5R" 0 NA NA NA NA NA
"MC2R" 0 NA NA NA NA NA
"ZNF519" 0.417443063291674 0.380918961481544 2.38248966295182 0.159882734185549 0.87297344967193 NA
"POTEC" 0.110350206534941 0.14638936046812 2.99801154093517 0.048828818191426 0.961055715964881 NA
"ANKRD30B" 0.882391532512486 1.11619365390817 2.1069845490859 0.529758822575336 0.596279158332245 NA
"ROCK1" 9.29873687736987 -0.293630570517078 0.302878573530817 -0.969466301607505 0.332312585780148 0.545830848461379
"GREB1L" 1.20759188573979 2.40400357792605 1.48273598849935 1.62132948587773 0.104946994598608 NA
"ESCO1" 1.64541517834958 0.430484931599244 0.833904862197006 0.516227870964906 0.60569526650464 NA
"SNRPD1" 0.702810726619089 1.26013966297638 1.88888421665517 0.667134412932855 0.504686280470205 NA
"ABHD3" 1.22719196421536 -0.26711617063485 1.08258253335599 -0.246739774940571 0.805109622092752 NA
"MIB1" 4.13193361470189 1.19557789953087 0.438347943358528 2.72746323473223 0.00638233695059362 0.0353455276370327
"GATA6" 0.0567033962989669 -0.258666938332595 3.00181590493705 -0.0861701538416024 0.93133115621928 NA
"CTAGE1" 0.113647624817433 -0.256130365958641 3.00050961856618 -0.0853622879172889 0.931973373575535 NA
"RBBP8" 1.17821148657367 0.133562445280981 1.24068146838624 0.107652486705316 0.914271360506154 NA
"CABLES1" 0.995829145424901 0.0958127259878605 1.38327514663865 0.0692651250336455 0.944778585232736 NA
"TMEM241" 0.385505295177495 0.341228614300881 2.40386260447817 0.141950132118701 0.887119395503056 NA
"RIOK3" 1.74528236288606 0.422109098438094 0.762221298685567 0.553788117920624 0.57972386103 0.751035983437972
"RMC1" 0.326804043750008 0.880163874930692 2.6452571056597 0.332732827008582 0.73933596773193 NA
"NPC1" 1.73716254328708 0.210000996946681 0.857654557270039 0.244854988720779 0.806568714691854 0.891664009828225
"ANKRD29" 0.530787046492281 -1.40368908627965 2.51436844876398 -0.558267061841981 0.576662033357222 NA
"LAMA3" 1.06567283091662 -0.558230690713973 1.38742883075567 -0.40234906349029 0.68742715109309 NA
"TTC39C" 1.20356760232643 1.07413466013605 1.10283816914673 0.973973054421128 0.330069918447285 NA
"CABYR" 0.244985065950625 -0.489209356271849 2.99538991661988 -0.16332075953033 0.870265889606953 NA
"OSBPL1A" 2.78640747054846 -1.48647939128561 0.562771964751099 -2.64135295357693 0.0082575643957331 0.043030921439661
"IMPACT" 1.08288939685695 0.139896657046744 1.1398731744476 0.122730019604628 0.902320891358047 NA
"HRH4" 0 NA NA NA NA NA
"ZNF521" 2.20389002077392 0.091958337338063 0.665248068620156 0.13823164872737 0.890057343120879 0.942358717312414
"SS18" 1.73873935699625 1.03207870806225 0.758493130265259 1.36069618415833 0.173609720988596 0.358162264334123
"PSMA8" 0 NA NA NA NA NA
"TAF4B" 0.195058501971727 -0.606062236801613 2.99776437110163 -0.202171405679525 0.839782726502701 NA
"KCTD1" 0.764589118184975 0.65603287274272 1.82516311800551 0.359437940790527 0.719267495867321 NA
"AQP4" 0.0257828115089915 -0.478749176669385 2.50001706588555 -0.191498363432093 0.848135162606165 NA
"CHST9" 0.210330679130914 -0.65410168856975 2.99188107479518 -0.218625564391636 0.826941737001823 NA
"CDH2" 0.150134605485266 -0.365024475199596 2.99447772161142 -0.121899212194895 0.902978839552999 NA
"DSC3" 0.137114385154236 -0.408166804881505 2.99683947315276 -0.13619908858585 0.891663895657682 NA
"DSC2" 2.10057670738736 0.999942169627543 0.710766657178551 1.40685013784538 0.159471831686695 0.340392917641207
"DSC1" 0 NA NA NA NA NA
"DSG1" 0 NA NA NA NA NA
"DSG4" 0.0850292547885246 -0.732226865765294 3.00229142919324 -0.243889336872954 0.807316527804326 NA
"DSG3" 0.0257828115089915 -0.478749176669385 2.50001706588555 -0.191498363432093 0.848135162606165 NA
"DSG2" 2.44821675625544 1.20112310148502 0.587492228684792 2.04449189766127 0.0409049770242849 0.140183762437343
"TTR" 0 NA NA NA NA NA
"B4GALT6" 0.684765716489467 -1.99216040946101 2.08867452909574 -0.953791690236908 0.340189096526483 NA
"SLC25A52" 0.0341031488809138 -0.476782149780015 2.83047276234184 -0.168446118303411 0.866232329237307 NA
"TRAPPC8" 2.97034260032469 0.690121762066526 0.508786599889252 1.35640711099063 0.174969671990069 0.360202582690509
"RNF125" 0.704180295057581 -0.952283081998161 1.64553710890057 -0.578706537122344 0.562787204304679 NA
"RNF138" 0.899422210083243 0.633170144477461 1.29547295439511 0.48875597312111 0.625014471165019 NA
"GAREM1" 0.712343577617939 -0.929171621741493 1.65868245073121 -0.560186563336387 0.575352191065609 NA
"MEP1B" 0.0976494513502968 -1.17039743608374 3.00215072410623 -0.389852989953454 0.696645257412114 NA
"KLHL14" 0.0554017820885206 -0.945799313783287 3.00289804585212 -0.314962179648327 0.752790369721716 NA
"CCDC178" 0.11621035771932 -0.484474718704856 3.00250436817084 -0.161356873895242 0.871812331165311 NA
"ASXL3" 0.271323467960923 -0.85429716422186 2.99399023358338 -0.285337324964948 0.775385719690932 NA
"NOL4" 0 NA NA NA NA NA
"DTNA" 0.531299836915821 -0.922924545856871 2.12272014288139 -0.434783901661239 0.663719291050513 NA
"MAPRE2" 0.628498282295626 1.74094659786723 2.1301160393525 0.817301295189738 0.413756266796982 NA
"ZNF397" 0.713959166138436 0.180431546866089 1.64591694922947 0.109623724909423 0.912707794297191 NA
"ZSCAN30" 0.775119103966964 -0.121315267566578 1.8301784219345 -0.0662860331608258 0.947150102691253 NA
"ZNF24" 5.64321169008392 0.457653602425265 0.372413116227509 1.22888690672667 0.219114211200254 0.422693101606807
"ZNF396" 0.230371709234024 0.292852052169551 2.99358085924235 0.0978266717818569 0.922069927941205 NA
"ENSG00000267140" 0 NA NA NA NA NA
"INO80C" 0.156338905833663 -0.923696480823316 2.99570143878145 -0.308340633971537 0.757823149779702 NA
"GALNT1" 2.94393941342038 0.997364144735737 0.518772622321895 1.92254583573009 0.0545371119372526 0.173365778910939
"C18orf21" 0.0975012608499826 -1.15550993351355 3.00152037600569 -0.384974875649938 0.700256029986522 NA
"RPRD1A" 2.87411284822938 -0.271788179394431 0.498585755858519 -0.545118219284938 0.585672212801703 0.754895201721842
"SLC39A6" 12.4804310074252 3.27787785098326 0.474477175830308 6.90839942985067 4.90152280635019e-12 5.09933426246361e-10
"ELP2" 4.43387192840672 1.36498654086333 0.459730678222254 2.96910040056851 0.00298672992590186 0.0196603356265759
"MOCOS" 0.279595849169428 0.728886201752628 2.98696816129893 0.244022086072608 0.807213714672823 NA
"FHOD3" 0.0847935394430569 -0.178504899102401 2.99929167083389 -0.0595156852660386 0.952541372586622 NA
"TPGS2" 1.05184321246449 -0.553227716883869 1.13594155735109 -0.487021284945277 0.626243247182444 NA
"KIAA1328" 0.378500044970383 -1.15900398574301 2.90124674884813 -0.39948480293969 0.689536019252301 NA
"CELF4" 0.354443326880048 -1.42423803921267 2.98647679350407 -0.476895732895216 0.633436370684711 NA
"PIK3C3" 1.69497294441991 0.615902405596512 0.782000466899734 0.787598513896388 0.430931584236543 0.634157492369984
"RIT2" 0 NA NA NA NA NA
"SYT4" 0 NA NA NA NA NA
"SETBP1" 1.9610131120765 -0.0754430504000424 0.842577664903482 -0.08953839336423 0.928654042610124 0.962872975499931
"SLC14A2" 0.189904264705638 -1.49207729916206 2.99940920171205 -0.497457065314858 0.61886677258286 NA
"SLC14A1" 0.235724527104134 -0.862430310458956 2.99526587707497 -0.287931137285603 0.773399451632038 NA
"EPG5" 2.93020978835753 -0.0229502877099752 0.562027657402162 -0.0408348012908429 0.967427595069088 0.982264407262549
"SIGLEC15" 0.0275830333715264 -0.479769708012658 2.57489139010072 -0.186326192187038 0.852188968710005 NA
"PSTPIP2" 0.60707511637908 0.466252751908207 2.21398887962942 0.210593989969023 0.833204102453847 NA
"ATP5F1A" 5.12481533989186 -0.108250352214923 0.399926339732477 -0.270675725653217 0.786640448206963 0.881678963303918
"HAUS1" 0.160996749033207 -0.195044637642229 2.99902576998531 -0.0650359992215686 0.948145337680466 NA
"C18orf25" 1.42214817850287 0.782714246840904 1.02911921058511 0.760567132349891 0.446915657521339 NA
"RNF165" 0.154577312871307 -1.13580699341274 2.99985374244812 -0.378620789854186 0.704969481552277 NA
"LOXHD1" 0.0552730303499486 -0.918256280969158 3.00191124393337 -0.305890549837169 0.759687981450272 NA
"ST8SIA5" 0.0742624411329935 -0.944201920636885 3.00282443830345 -0.314437936694808 0.753188446860423 NA
"PIAS2" 1.68988552459072 0.699693718575735 0.813249839863334 0.860367483986616 0.389586503930129 0.59761215689756
"KATNAL2" 0.123232334772226 -1.25599955137353 2.999711432562 -0.418706792173274 0.675430431134967 NA
"ELOA2" 0 NA NA NA NA NA
"HDHD2" 0.899134143034297 -0.476753305974671 1.48008611034193 -0.322111870818469 0.747367945558126 NA
"ENSG00000267228" 0 NA NA NA NA NA
"IER3IP1" 1.06287144827277 0.0446000953721869 1.13378914484275 0.0393372044308758 0.96862154471356 NA
"SKOR2" 0 NA NA NA NA NA
"SMAD2" 6.23734952036154 -0.232347297019499 0.335717392488913 -0.692091926774903 0.488879601287722 0.680413893239911
"ZBTB7C" 0.284536028420137 0.53044143912174 2.9897742428752 0.177418559406554 0.859179630266746 NA
"CTIF" 1.22631947735777 -1.18617445843369 0.972484430830067 -1.21973619405015 0.222564896214955 NA
"SMAD7" 0.768146049768235 -0.58174397606248 1.39767715155592 -0.416221997630046 0.677247564439265 NA
"DYM" 2.34301234727888 -0.0814106516596152 0.581298481135568 -0.140049654870213 0.888620758038732 0.942358717312414
"C18orf32" 0.34188181908781 -0.280116729242944 2.91417014089181 -0.0961222974981212 0.923423442459487 NA
"RPL17-C18orf32" 0 NA NA NA NA NA
"RPL17" 0.192263845685118 -0.0289336932905115 2.99627072495399 -0.0096565684300626 0.992295292882611 NA
"LIPG" 0.031945501566338 -0.487660206776487 2.7473003490281 -0.177505239625149 0.859111549960494 NA
"ACAA2" 0.722063888666508 -1.31297704158844 1.90428599807646 -0.689485215411284 0.490517973978126 NA
"ENSG00000266997" 0 NA NA NA NA NA
"MYO5B" 1.8337329162037 2.46974330113629 0.893172402743905 2.76513615238113 0.00568990414055907 0.0325145417878567
"CFAP53" 0 NA NA NA NA NA
"MBD1" 1.21580515428484 0.850388404527052 1.03115733228705 0.824693165533664 0.409545812826923 NA
"CXXC1" 0.674183535738248 -0.67022043162793 1.79096697446772 -0.374222663612834 0.708238663855242 NA
"SKA1" 0 NA NA NA NA NA
"MAPK4" 0 NA NA NA NA NA
"MRO" 0.0275830333715264 -0.479769708012658 2.57489139010072 -0.186326192187038 0.852188968710005 NA
"ME2" 0.673970420819669 0.0591092747579486 1.59778466872924 0.036994518670003 0.970489376218156 NA
"ELAC1" 0.151115576033145 -0.722084165449476 3.00147213079226 -0.24057666837602 0.809883235075955 NA
"ENSG00000267699" 0 NA NA NA NA NA
"SMAD4" 2.73296409019826 0.184162434844949 0.51764303995823 0.355771102147552 0.722011992130759 0.844646879269685
"MEX3C" 1.8980182361943 -0.0239650296267038 0.727075352978263 -0.0329608609734022 0.973705799088492 0.985547252517296
"DCC" 0.0552730303499486 -0.918256280969158 3.00191124393337 -0.305890549837169 0.759687981450272 NA
"MBD2" 3.06148427374315 -0.818959924400485 0.467482037254967 -1.75185324597578 0.0797990457244233 0.221807843697753
